Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	22f0dcd6-51b2-410f-8760-ab04852d3a45
Plate Name	m_func-IRF_TMRE_P1
Measurement	Measurement 1
Evaluation	Evaluation2

[Data]
Row	Column	Plane	Timepoint	modified_spots_chanel_3 - Total Spot Area - Mean per Well	modified_spots_chanel_3 - Relative Spot Intensity - Mean per Well	modified_spots_chanel_3 - Number of Spots - Mean per Well	modified_spots_chanel_3 - Number of Spots per Area of modified_spots_chanel_3 - Mean per Well	spots_chanel_3_final - Number of Objects	spots_chanel_3_final - Relative Spot Intensity - Mean per Well	spots_chanel_3_final - Corrected Spot Intensity - Mean per Well	spots_chanel_3_final - Uncorrected Spot Peak Intensity - Mean per Well	spots_chanel_3_final - Spot Contrast - Mean per Well	spots_chanel_3_final - Spot Background Intensity - Mean per Well	spots_chanel_3_final - Spot Area [px²] - Mean per Well	spots_chanel_3_final - Region Intensity - Mean per Well	spots_chanel_3_final - Spot to Region Intensity - Mean per Well	ir_chanel_3_at - Number of Objects	ir_chanel_3_at - Number of modified_ir_chanel_3_at - Mean per Well	ir_chanel_3_at - Intensity ir_chanel_3_at chanel_3 Mean - Mean per Well	all_cells - Number of Objects	all_cells - chanel_3 Gabor Max 2 px w2 - Mean per Well	all_cells - chanel_3 SER Spot 1 px - Mean per Well	all_cells - chanel_3 SER Hole 1 px - Mean per Well	all_cells - chanel_3 SER Ridge 1 px - Mean per Well	all_cells - chanel_3 SER Valley 1 px - Mean per Well	all_cells - chanel_3_intensity Mean - Mean per Well	all_cells - chanel_3_intensity Sum - Sum per Well	all_cells - chanel_2 Area [µm²] - Mean per Well	all_cells - chanel_2 Roundness - Mean per Well	all_cells - chanel_2 Width [µm] - Mean per Well	all_cells - chanel_2 Length [µm] - Mean per Well	all_cells - chanel_1 Area [µm²] - Mean per Well	all_cells - chanel_1 Roundness - Mean per Well	all_cells - chanel_1 Width [µm] - Mean per Well	all_cells - chanel_1 Length [µm] - Mean per Well	all_cells - chanel_2_intensity Mean - Mean per Well	all_cells - chanel_1_intensity Mean - Mean per Well	chan3_intensitymean_div_chan2area	spotschan3_intensitymean_div_chan2area	Number of Analyzed Fields	Global Image Binning	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	cell_type	cell_id	compound	concentration	cell_count	
3	2	1	0	258.378787879	0.568815196994	20.8143939394	0.138041409696	5495	0.794090421199	67.880195654	143.402547771	0.763949460972	13.0161688392	12.413466788	102.829413605	0.815767849646	6923	1.04318936877	42.104564602	9	0.193176966717	0.0430992659605	0.101997630172	0.0698703733717	0.418335819911	22.0066674269	8701323.5	2809.03063199	0.34973132737	33.5162815945	103.002393816	259.619434932	0.636414186938	11.3816005442	26.588783287	15.7517240863	172.704921541	0.00783425683446	0.0241649894739	10	4	0	0	0	37	-1	5	ds	1490	none	0	2000	
3	3	1	0	81.59375	0.457726025843	8.56875	0.163600184155	4113	0.77618523587	53.0098854732	115.052394846	0.742311523787	11.5674714583	9.52224653538	73.6751234017	0.896947427738	6873	0.523788738542	38.3833204359	10	0.178452289892	0.0351698418564	0.0583016589591	0.0482819065028	0.260671958633	5.68931890137	3760934	2887.25488504	0.368160593067	33.7135677142	92.0899829334	193.365338853	0.552741931275	10.4519279549	20.5275564623	12.6728294385	67.3275238192	0.00197049416414	0.0183599604413	9	4	0	0	0	37	0	5	ds	1490	none	0	2000	
3	4	1	0	132.245786517	0.545221875268	15.0786516854	0.167289194954	10736	0.784099451992	54.392316164	116.151220194	0.753443269769	11.6033421905	8.77039865872	74.481292089	0.904346911667	15421	0.539199792491	40.052115316	19	0.185599579747	0.0390698210281	0.0744463677622	0.055927417108	0.336711669317	8.53194726992	7764169	3000.83971739	0.355813275754	31.5787490876	112.60411192	214.290064686	0.689932922432	11.4799280328	21.2480627117	17.0019922806	114.10914631199999	0.0028431865989	0.0181256985666	12	4	0	0	0	37	-1	5	ds	1490	none	0	2000	
3	5	1	0	97.1727272727	0.546960579699	11.4181818182	0.179056343267	1256	0.782389972326	56.0801930331	121.183121019	0.751742601412	11.575446292	8.51035031847	75.274787354	0.909885131142	2415	0.498964803313	39.9289177189	5	0.157795610128	0.0358009846977	0.0661251908868	0.0492132839487	0.280664955659	12.1744105762	1663660.5	3238.66287841	0.374691377435	35.9287927082	101.560022618	205.659532006	0.540055729341	10.0569988324	22.3805676776	16.245077853	62.726527962	0.00375908547239	0.0173158476626	6	4	0	0	0	37	0	5	ds	1490	none	0	2000	
3	6	1	0	47.7482993197	0.475106883509	5.81632653061	0.169264103934	2565	0.768163343843	45.0160007045	96.7653021442	0.73125984697	10.8753274263	8.20935672515	61.104446295	0.934909764859	5719	0.353033747159	37.045816812299996	12	0.16020210613	0.0312368768934	0.0527742718273	0.0440123152133	0.237392168508	4.65513874871	2216677.5	2714.7569969	0.341440550149	31.6492374011	102.022941367	191.662607487	0.618990434126	10.5334564021	20.8646074129	13.4772781166	80.938368343	0.00171475338456	0.0165819632313	11	4	0	0	0	37	0	5	ds	1490	none	0	2000	
3	7	1	0	54.4565217391	0.466013802298	6.76811594203	0.136426936336	1868	0.790475159975	66.0712572076	145.078961456	0.759983138708	11.4252708502	8.0460385439	90.9187601421	0.882762612143	3518	0.389425810119	43.7621733939	4	0.164699777823	0.0320171393316	0.049716303189	0.0425520488235	0.274746157148	4.41376263384	1402235	4360.10724007	0.272144655573	39.0080569545	134.295780048	248.242202524	0.634448472564	12.7113033453	23.5437941717	15.328263343	49.11673946	0.00101230598029	0.0151535853523	5	4	0	0	0	37	0	5	ds	1490	none	0	2000	
3	8	1	0	21.6648648649	0.369660015758	3.16216216216	0.136044646357	585	0.76056244575	39.8168075413	83.3521367521	0.721477750239	10.4150961332	6.85128205128	51.5951928108	0.983750542362	1672	0.352870813397	37.3062027804	3	0.142885704191	0.0269494481073	0.0392138153883	0.0364409358497	0.215249887592	2.63965431711	577024	6207.60159943	0.30200438055	50.9791701205	120.21305249	288.118177558	0.626939242966	12.944221659	24.9383973811	15.5776939066	44.4534173912	0.000425229337745	0.00641420150819	5	4	0	0	0	37	-1	5	ds	1490	none	0	2000	
3	9	1	0	59.6805111821	0.533288678864	7.58785942492	0.187414410831	4750	0.77763747504	58.1145536272	125.473894737	0.741223209298	11.4739506919	7.86526315789	80.1299052723	0.903222124954	7987	0.390759984976	38.8931909418	16	0.168167338005	0.0337731356364	0.0518960723303	0.0445026975164	0.264062422929	5.32473901973	4955280	3569.67046475	0.353521276378	38.2953012126	111.663267762	301.474394167	0.567255863298	12.7808390169	29.2250038361	16.297095078	47.2628442056	0.0014916612254	0.016280089213	11	4	0	0	0	37	0	5	ds	1490	none	0	2000	
3	10	1	0	1.17543859649	0.113483661875	0.228070175439	0.0325703286942	13	0.799981450817	55.9791491425	111.192307692	0.76463760736	10.8336210109	5.15384615385	61.1450399818	1.07384862659	474	0.240506329114	37.9816232846	1	0.139598397721	0.0247842714535	0.0227212989078	0.0310989844831	0.1935741318	1.28307575132	80862	3885.68024526	0.265008841395	49.5269589318	92.6474721911	310.930872978	0.659426983468	15.2985595342	25.0210781031	13.5100282441	21.3147927821	0.000330206211098	0.0144065248835	2	4	0	0	0	37	0	5	ds	1490	none	0	2000	
3	11	1	0	10.8155339806	0.321385498038	1.69902912621	0.102220554628	175	0.801672811587	68.6908546126	147.98	0.77000963398	11.567639477	6.36571428571	81.8381750044	1.00406335138	1212	0.278877887789	37.5440132459	4	0.161192025244	0.0301976442117	0.0372125458918	0.038516259812	0.192192075144	2.01567596983	386539.5	2885.9909384	0.327130206445	31.1315032607	122.012830477	344.379216938	0.572165815088	12.1671211625	29.5799209123	16.2415151028	42.3767727258	0.000698434614957	0.0238014796577	4	4	0	0	0	37	0	5	ds	1490	none	0	2000	
4	2	1	0	175.687632415	0.501340128237	15.5354872881	0.125954980141	117324	0.810806095673	81.8387469999	173.826412328	0.787749259169	13.1951119784	11.3087944496	112.013293682	0.865977073552	118167	1.0755710139	41.4932998229	279	0.178833479864	0.0365863767032	0.0870098127453	0.0612938881086	0.42001907017	15.0946178539	154848379	2235.10560092	0.345479584221	29.3505477557	86.9833335633	184.070806313	0.67052412216	10.3858552807	19.9620785836	14.5545842711	132.097462657	0.00675342491545	0.0366151590181	30	4	0	0	0	37	-1	5	pc1	238	none	0	2000	
4	3	1	0	146.966192854	0.507896473897	14.1826738379	0.141231095902	73835	0.795387106359	63.8041912317	136.09190086	0.768816459767	12.3190975266	10.3623755671	88.002643141	0.882758850941	79536	0.89649969825	40.8980461042	176	0.171900622826	0.0348844091079	0.0771457643557	0.0568980468387	0.38607720835	10.9022418264	72894339	2397.95374657	0.344908170797	30.6886813604	92.4584056926	187.119802973	0.706103996901	10.7984444271	19.832441341	14.4720353579	153.238732182	0.00454647711282	0.0266077656097	31	4	0	0	0	37	0	5	pc1	238	none	0	2000	
4	4	1	0	101.416579003	0.502939931697	12.4329896907	0.178808937247	59094	0.765781201887	43.3320993108	91.3979338004	0.729023764333	10.8978115686	8.15705486175	60.6189594258	0.910710785939	85081	0.452439440063	35.7844106429	207	0.19160168969	0.0359482991689	0.0604752646418	0.0521958808939	0.266774987079	4.88568919639	36973582	2178.98532674	0.356572604633	29.9023903127	89.5040653951	207.555020074	0.70147880799	11.3884087892	20.6701549084	14.0278821911	121.812373124	0.00224218545047	0.019886365814	32	4	0	0	0	37	-1	5	pc1	238	none	0	2000	
4	5	1	0	111.842087466	0.531336442862	14.9309062218	0.186808179081	132467	0.767396939572	42.7040600777	89.2260563008	0.731411123669	10.8312201226	7.49064295258	58.8479780829	0.921990170648	185177	0.415121748381	36.1819383584	292	0.205762366994	0.0399260910723	0.0731427845869	0.0588445026546	0.321103008507	5.96501587923	62854965	2223.99983686	0.353525681326	28.9294428328	88.3290248729	184.139879757	0.681617981649	10.4702126448	19.9519691565	15.3884926141	122.347016691	0.00268211165323	0.0192014672707	32	4	0	0	0	37	0	5	pc1	238	none	0	2000	
4	6	1	0	119.007315998	0.520007837738	15.2387836051	0.179651002688	172884	0.772820052815	45.6614257295	95.5577786261	0.73855808857	11.0133682082	7.80950232526	63.295306353	0.910255598421	233922	0.474482947307	36.4431203026	483	0.217777603822	0.0424344175166	0.0828746527067	0.0643451717662	0.358729342889	7.36795184188	111821036.5	1937.96751675	0.364354367543	27.5264197697	78.5931003093	189.468683851	0.663246425195	10.7009907624	20.0695851083	14.4044734827	95.9273578727	0.00380189646019	0.0235615021072	31	4	0	0	0	37	0	5	pc1	238	none	0	2000	
4	7	1	0	48.2958731012	0.547341689868	8.23806963302	0.219552018401	61283	0.738636943355	31.6314468868	64.2006184423	0.689844905464	9.94715421371	5.86252304881	43.8576360772	0.958831554579	98153	0.188522001365	32.3041240277	324	0.191031191253	0.03455778035	0.0485893589468	0.0479476866381	0.230222193818	2.51720175905	26792968.5	2075.03329864	0.360232307917	29.4285436814	85.7742848129	215.30765801	0.660102754979	11.6845233399	21.2348944199	14.086884692	82.3827000815	0.00121308981437	0.015243826163	32	4	0	0	0	37	0	5	pc1	238	none	0	2000	
4	8	1	0	38.2434636293	0.549095095576	7.19259642765	0.229904474088	55570	0.73100526989	29.3286792896	58.8077109951	0.678198197656	9.69655951417	5.31705956451	40.7158616493	0.967784834914	90699	0.136285956846	31.4145272151	261	0.195146108714	0.0350219059209	0.0477533819985	0.0481467599726	0.231836357608	2.24355453826	21305594	2170.17499888	0.35740409443	29.7022722719	88.9781904096	203.090393036	0.680706420012	11.2010181756	20.6936356382	13.5937043449	97.6296466547	0.0010338127291200001	0.0135144305435	31	4	0	0	0	37	0	5	pc1	238	none	0	2000	
4	9	1	0	27.0350194553	0.546096068263	5.39112264015	0.230250819753	37409	0.727805224595	28.6866718067	57.1417840627	0.672426867522	9.59553756087	5.01472907589	39.7007984924	0.975512037611	64270	0.113038742804	30.7008622737	247	0.194136187466	0.0345148284981	0.0438363775132	0.0469421966314	0.217303719303	1.89480302955	14057049	1951.61149044	0.352344687186	27.6112287687	84.859258789	205.933314305	0.687148641579	11.4633130567	20.7061533222	13.6537499302	87.5974146573	0.000970891511365	0.0146989664424	29	4	0	0	0	37	0	5	pc1	238	none	0	2000	
4	10	1	0	14.352848723	0.538517444525	3.35442043222	0.247110339633	17074	0.718385948498	26.3075795312	51.2726660419	0.655768518315	9.37262760915	4.27878645894	36.1694903054	0.997888163294	33042	0.0688820289329	29.0726373775	254	0.167927832186	0.0291434529329	0.0289033209445	0.0384710790499	0.155915416777	0.994509439203	7979988.5	1982.05936487	0.352114367464	28.2011429989	86.2729968209	199.464955506	0.672710305362	11.211458682	20.3493822184	13.2206518098	87.0106070206	0.000501755626914	0.0132728514582	31	4	0	0	0	37	0	5	pc1	238	none	0	2000	
4	11	1	0	8.63010809386	0.514867903408	2.07223833377	0.243657845599	7860	0.711661864098	25.8309658475	50.1627226463	0.645164284388	9.31695157615	4.16463104326	36.3094299231	1.00513777536	17192	0.0550837598883	28.049463601	108	0.157046728348	0.0267516894575	0.0234067225126	0.0352417159981	0.138167168052	0.756227894403	3213112.5	2333.59316493	0.305297824659	28.7419803108	99.777336768	197.957792482	0.638855389647	10.6508373696	21.0808404228	13.4443164885	93.3179517689	0.000324061582699	0.0110691813105	31	4	0	0	0	37	0	5	pc1	238	none	0	2000	
5	2	1	0	218.5958515	0.526272857927	18.6588717136	0.122355694186	141229	0.815295810357	86.6356376488	183.330842107	0.793031545715	13.5885177602	11.7153842341	118.338806958	0.863837276345	124288	1.28763034243	43.2816744251	295	0.17640541416	0.0372809745311	0.0967213478958	0.0664052319788	0.49445303137	18.438166149	201687519.5	2316.90458155	0.359961361529	29.7178362929	92.7805213473	172.053286155	0.736587555293	10.6518347805	18.4526026031	15.3032501728	185.056763705	0.00795810336595	0.0373928379868	32	4	0	0	0	37	-1	5	nc1	5250	none	0	2000	
5	3	1	0	186.014567669	0.519372165087	18.6242951128	0.148714407461	158530	0.794939315538	61.8919270494	131.025449442	0.768119736276	12.2130559562	9.98773733678	85.5471470485	0.881034665323	169041	0.8927893233	39.9963170487	320	0.19624514569	0.040509714321	0.094168726798	0.0674365707868	0.444530013484	12.7701165341	144689685.5	2256.63298697	0.369872704551	30.1765358001	89.200364077	179.870203718	0.745631634423	10.9578147935	18.8048467477	14.5170310657	166.973083241	0.00565892487075	0.0274266694702	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
5	4	1	0	132.472666379	0.505241802335	15.9991356958	0.172712441181	148088	0.775871090258	47.6509657368	100.304626303	0.742915722177	11.196051887	8.2799889255	65.9236070417	0.907205548718	198730	0.534242439491	37.0187641881	384	0.219461624852	0.0433048324521	0.0831459313971	0.0648876553962	0.355856518457	7.8028502605	104243117	2150.21600169	0.368022464465	29.1513773311	87.1788703086	177.097838243	0.732650310694	10.8230058313	18.6972236018	14.7111792066	159.425974079	0.0036288681018	0.0221610134514	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
5	5	1	0	140.102160788	0.527451912021	16.3808388942	0.17198972028	103101	0.776300701582	47.7542358788	100.917731157	0.743975881519	11.2584023407	8.55280744125	65.7284704271	0.911287515088	130963	0.568801875339	38.0610612416	216	0.201595021129	0.0404653368471	0.0816563839915	0.0622001460685	0.374703148182	7.98484349635	64010080	2233.61093255	0.354552316404	28.4418830216	94.643212491	172.723103561	0.725295558533	10.4323181444	18.7413430143	15.4918084917	190.398002741	0.00357485870971	0.0213798362028	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
5	6	1	0	138.481458426	0.533052892614	17.5439751	0.181835535182	197282	0.774669987209	46.7481590148	97.9113350432	0.741056893315	11.1105002496	7.89339118622	64.4283977558	0.911146802781	258943	0.501098697397	37.4218436894	455	0.221131369028	0.0446247804639	0.0917264756142	0.0686373518641	0.408494597187	8.72088493043	127357240.5	2023.70032117	0.369227270867	28.1342992354	83.8663656419	181.811829948	0.711119922621	10.8920546094	18.9392714763	14.5147160454	125.82158708	0.0043093756715	0.0231003368067	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
5	7	1	0	96.7738664066	0.52437885144	13.3656752804	0.191511652504	137065	0.763632405208	41.0765454328	85.3905045052	0.725257275299	10.6337415113	7.24047714588	56.4945164396	0.929047885255	195438	0.370204361485	35.5104956029	375	0.219775923537	0.0420124700685	0.0755759486107	0.0619907603058	0.334323328059	5.80097717606	73911846	2101.36081615	0.352108883839	28.5825947088	88.0135000742	186.682657733	0.712907864279	11.1219257891	19.1343491506	14.1852759069	120.341966764	0.00276058120599	0.0195475927395	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
5	8	1	0	69.0339654684	0.530719452951	10.62364374	0.205153799494	112600	0.75128928184	36.1498824061	74.3041829485	0.707622214376	10.2637513346	6.49814387211	50.2392802593	0.938490682159	173771	0.265464317982	33.8343479269	414	0.2321580825	0.0434894657484	0.0707825102948	0.0617150241344	0.308710433591	4.45815788672	59176529	1975.14604469	0.371622190169	28.3738138997	84.3950539814	193.915953146	0.706457830472	11.4196559653	19.4027118088	14.4941075548	107.041553579	0.00225712822538	0.0183023845266	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
5	9	1	0	55.3840197413	0.548289523501	9.58704901293	0.222108038081	112667	0.742890693153	33.4107321502	67.9932411443	0.695212169442	9.98128697108	5.77696219834	46.2443077852	0.951010086525	176821	0.194518750601	33.0901933753	376	0.22518829128	0.0420539366224	0.0648361825871	0.0584044128277	0.292206949193	3.64567487433	47631135.5	2132.25239786	0.382625262076	29.4481456445	86.0966805431	185.012894801	0.707312647959	11.0106868519	19.1956636609	14.7560756873	119.246037004	0.0017097764214	0.0156692201091	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
5	10	1	0	42.6978222016	0.542380489382	7.94353610909	0.226042156392	120003	0.738445884989	32.0138050487	64.7622767764	0.68826522155	9.80278911168	5.37516562086	44.2644579535	0.958977245456	195578	0.159680536666	32.2813920517	551	0.23835708987	0.0442591123926	0.0650137552877	0.0602438557373	0.286437754044	3.29155142984	54194025	1880.04752668	0.37675878824	28.0714964412	79.1420614311	188.750520908	0.702819703543	11.2030596011	19.1861633011	14.0049370998	102.173536139	0.00175078096864	0.0170281892316	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
5	11	1	0	50.4920881796	0.538894913776	8.94062753584	0.224552410994	132214	0.741683143118	32.6101280257	66.0027342036	0.693233661617	9.92605268909	5.64748816313	45.4126640934	0.955719282677	213683	0.180121956356	32.4251364798	521	0.243885251688	0.0451569874949	0.0691971424293	0.0625873414937	0.294986746946	3.61094392778	58325816	1906.17188334	0.372752865487	27.8474500184	81.3564957584	191.724391624	0.690601954563	11.2064705146	19.4335714998	15.1539444366	101.18101124	0.00189434329577	0.0171076534655	32	4	0	0	0	37	0	5	nc1	5250	none	0	2000	
6	2	1	0	195.56877945	0.503275607844	19.1413588691	0.141280644913	125931	0.798566593894	66.0763816395	139.541506857	0.771699404596	12.4489415351	10.2170791942	90.8745074809	0.879296348449	133530	0.919126787988	39.761829003	190	0.191431961247	0.0395629008519	0.0968257467033	0.0681640449016	0.441351907968	15.5136906347	112179117	2437.27755068	0.331588111175	29.7869455116	98.3887667116	185.283219477	0.723581500702	11.0010494942	19.1083142967	15.0091616955	150.235687957	0.00636517192321	0.0271107332938	32	4	0	0	0	37	0	5	hc	498	none	0	2000	
6	3	1	0	194.345888158	0.547300571692	18.2310855263	0.137475448473	110845	0.799281951555	67.0755067391	142.410392891	0.773424995285	12.5496233092	10.6601380306	91.8971295544	0.884520304345	107975	1.04050937717	40.2873287949	193	0.179122305708	0.0371240969468	0.0936741850464	0.065188650931	0.452733631256	15.060323854	104338385	2318.55029737	0.323412464223	28.2681807163	98.4119393609	184.147105917	0.768763249203	11.3684778877	18.5420405335	15.0146323251	151.997346015	0.00649557780613	0.0289299338535	32	4	0	0	0	37	0	5	hc	498	none	0	2000	
